URL,名称,住所,最寄駅,施工年月,市区,lat,lng
https://db.self-in.com/mansion/780926.html,パークホームズ大濠一丁目,福岡県福岡市中央区大濠1丁目5番7号,"['六本松駅より 徒歩8分', '唐人町駅より 徒歩13分']",2019-9,福岡市中央区,33.5830958,130.3746341
https://db.self-in.com/mansion/780924.html,デュオヴェール薬院,福岡県福岡市中央区高砂1丁目17番17号,['薬院駅より 徒歩7分'],2019-8,福岡市中央区,33.5798307,130.406497
https://db.self-in.com/mansion/779185.html,サンメゾン大濠公園北,福岡県福岡市中央区港2丁目1番28号,['大濠公園駅より 徒歩7分'],2019-8,福岡市中央区,33.5925894,130.3823624
https://db.self-in.com/mansion/1385687.html,デュオヴェール薬院est,福岡県福岡市中央区高砂1丁目17番,"['薬院駅より 徒歩7分', '薬院駅より 徒歩7分', '「渡辺通一丁目FM福岡前」バス停より 徒歩4分']",2019-8,福岡市中央区,33.5798307,130.406497
https://db.self-in.com/mansion/778039.html,アクロス薬院レジーナガーデン,福岡県福岡市中央区高砂2丁目19番11号,['薬院駅より 徒歩9分'],2019-7,福岡市中央区,33.5780334,130.4075322
https://db.self-in.com/mansion/777296.html,グランドメゾン六本松ザテラス,福岡県福岡市中央区輝国2丁目10番8号,"['六本松駅より 徒歩14分', '西鉄バス「梅光園口」バス停より 徒歩6分', '桜坂駅より 徒歩22分']",2019-7,福岡市中央区,33.5689838,130.3806495
https://db.self-in.com/mansion/1412443.html,リスタ平尾　,福岡県福岡市中央区平尾3丁目15番,"['西鉄平尾駅より 徒歩8分', '薬院駅より 徒歩9分']",2019-7,福岡市中央区,33.5753848,130.4005638
https://db.self-in.com/mansion/767439.html,ザ・パークハウス 赤坂タワーレジデンス,福岡県福岡市中央区長浜2丁目2番,['赤坂駅より 徒歩6分'],2019-7,福岡市中央区,33.5932307,130.3896915
https://db.self-in.com/mansion/1412309.html,クラブザ大濠二丁目,福岡県福岡市中央区大濠2丁目7番5号,"['唐人町駅より 徒歩6分', '六本松駅より 徒歩16分']",2019-7,福岡市中央区,33.5866607,130.3721005
https://db.self-in.com/mansion/784110.html,モントーレ舞鶴ベイレジデンス,福岡県福岡市中央区港1丁目9番,"['大濠公園駅より 徒歩10分', '赤坂駅より 徒歩11分']",2019-7,福岡市中央区,33.593797,130.3847923
https://db.self-in.com/mansion/781304.html,DOOP VILLAGE 小笹,福岡県福岡市中央区小笹1丁目13番6号,['西鉄バス「小笹」バス停より 徒歩2分'],2019-7,福岡市中央区,33.5640395,130.3902296
https://db.self-in.com/mansion/775195.html,デュオヴェール大濠公園,福岡県福岡市中央区荒戸3丁目78番1号,"['大濠公園駅より 徒歩6分', '「荒戸二丁目」バス停より 徒歩2分']",2019-3,福岡市中央区,33.5925741,130.3745544
https://db.self-in.com/mansion/763519.html,MJR桜坂ザ・レジデンス,福岡県福岡市中央区桜坂1丁目2番5号,"['桜坂駅より 徒歩1分', '六本松駅より 徒歩13分', '薬院大通駅より 徒歩13分']",2019-3,福岡市中央区,33.5773289,130.3877892
https://db.self-in.com/mansion/1397932.html,エンクレスト天神テラス,福岡県福岡市中央区今泉1丁目5番1号,"['天神南駅より 徒歩6分', '薬院駅より 徒歩8分', '西鉄バス今泉一丁目バス停より 徒歩1分']",2019-3,福岡市中央区,33.5845118,130.3994388
https://db.self-in.com/mansion/1412310.html,サンメゾン今川,福岡県福岡市中央区今川1丁目21番417号,['唐人町駅より 徒歩6分'],2019-2,福岡市中央区,33.5862861,130.3692954
https://db.self-in.com/mansion/1412482.html,グランフォーレ平尾四丁目レジデンス,福岡県福岡市中央区平尾4丁目11番25号,"['西鉄平尾駅より 徒歩11分', '薬院大通駅より 徒歩12分', '西鉄バス「山荘通」バス停より 徒歩5分']",2019-1,福岡市中央区,33.57364500000001,130.39863
https://db.self-in.com/mansion/784308.html,グランフォーレ六本松スタイル,福岡県福岡市中央区草香江2丁目2番22号,['六本松駅より 徒歩5分'],2019-1,福岡市中央区,33.5776268,130.37393
https://db.self-in.com/mansion/763289.html,グランドメゾン浄水ガーデンシティフォレストゲート３,福岡県福岡市中央区薬院4丁目13番61号,['薬院大通駅より 徒歩5分'],2018-12,福岡市中央区,33.5774345,130.396151
https://db.self-in.com/mansion/759432.html,プレミスト天神赤坂タワー,福岡県福岡市中央区大名2丁目10番10号,"['赤坂駅より 徒歩2分', '西鉄バス「大名二丁目」バス停より 徒歩1分']",2018-10,福岡市中央区,33.5897928,130.3921216
https://db.self-in.com/mansion/751123.html,ザ・パークハウス桜坂サンリヤン,福岡県福岡市中央区桜坂3丁目5番54号,['桜坂駅より 徒歩3分'],2018-9,福岡市中央区,33.57687130000001,130.3891868
https://db.self-in.com/mansion/767993.html,グランフォーレ大濠西,福岡県福岡市中央区鳥飼3丁目9番1号,['西新駅より 徒歩9分'],2018-9,福岡市中央区,33.5840381,130.3661072
https://db.self-in.com/mansion/1412277.html,サングレート平尾山荘,福岡県福岡市中央区平尾5丁目1番,['薬院大通駅より 徒歩13分'],2018-8,福岡市中央区,33.5724682,130.3961434
https://db.self-in.com/mansion/760063.html,デュオヒルズ大濠公園桜並木,福岡県福岡市中央区荒戸3丁目5番60号,['大濠公園駅より 徒歩9分'],2018-8,福岡市中央区,33.5942402,130.3758654
https://db.self-in.com/mansion/767233.html,グランドメゾン大濠サウスサイドレジデンス,福岡県福岡市中央区草香江1丁目4番23号,"['六本松駅より 徒歩5分', '西鉄バス「大濠公園南」バス停より 徒歩3分']",2018-7,福岡市中央区,33.5810337,130.3758901
https://db.self-in.com/mansion/1395173.html,グランドオーク地行 グランドコート棟,福岡県福岡市中央区地行2丁目13番35号,['唐人町駅より 徒歩6分'],2018-7,福岡市中央区,33.5892809,130.365086
https://db.self-in.com/mansion/765174.html,グランドオーク地行,福岡県福岡市中央区地行2丁目13番35号,['唐人町駅より 徒歩6分'],2018-7,福岡市中央区,33.5892809,130.365086
https://db.self-in.com/mansion/759524.html,グランドメゾン赤坂けやきレジデンス,福岡県福岡市中央区赤坂2丁目1番,['赤坂駅より 徒歩7分'],2018-4,福岡市中央区,33.5847112,130.3894803
https://db.self-in.com/mansion/760972.html,ブラントン大濠公園,福岡県福岡市中央区荒戸2丁目4番20号,"['大濠公園駅より 徒歩7分', '西鉄「荒戸二丁目」バス停より 徒歩1分', '唐人町駅より 徒歩10分']",2018-3,福岡市中央区,33.5931329,130.3759126
https://db.self-in.com/mansion/774068.html,ネストピア大濠公園駅前２,福岡県福岡市中央区大手門3丁目6番13号,['大濠公園駅より 徒歩2分'],2018-1,福岡市中央区,33.5913641,130.379386
https://db.self-in.com/mansion/758230.html,グランド・サンリヤン 六本松,福岡県福岡市中央区六本松4丁目4番,"['六本松駅より 徒歩5分', '西鉄「梅光園一丁目」バス停より 徒歩2分']",2018-1,福岡市中央区,33.574941,130.3782832
https://db.self-in.com/mansion/757761.html,ザ・パークハウス平尾浄水通り,福岡県福岡市中央区平尾3丁目30番,['薬院大通駅より 徒歩8分'],2017-12,福岡市中央区,33.5758151,130.3958248
https://db.self-in.com/mansion/1404170.html,ヴィラージュ大濠,福岡県福岡市中央区今川1丁目25番7号,['唐人町駅より 徒歩9分'],2017-12,福岡市中央区,33.5855547,130.3702049
https://db.self-in.com/mansion/756049.html,グランドメゾン浄水ガーデンシティ フォレストゲート２,福岡県福岡市中央区薬院4丁目13番62,['薬院大通駅より 徒歩4分'],2017-12,福岡市中央区,33.5779536,130.3960297
https://db.self-in.com/mansion/752499.html,フリーディア赤坂レジデンス,福岡県福岡市中央区舞鶴3丁目6番,['赤坂駅より 徒歩5分'],2017-12,福岡市中央区,33.5916373,130.3877796
https://db.self-in.com/mansion/751187.html,MJR赤坂タワー,福岡県福岡市中央区赤坂1丁目13番2号,"['赤坂駅より 徒歩1分', '天神駅より 徒歩13分']",2017-10,福岡市中央区,33.5893898,130.3897556
https://db.self-in.com/mansion/748227.html,ネクサス大濠,福岡県福岡市中央区草香江2丁目11番30号,"['六本松駅より 徒歩8分', '唐人町駅より 徒歩13分', '西鉄バス「大濠」バス停より 徒歩1分']",2017-10,福岡市中央区,33.5818839,130.373406
https://db.self-in.com/mansion/768736.html,パークリュクス大手門ｍｏｎｏ,福岡県福岡市中央区大手門1丁目61番1号,['赤坂駅より 徒歩7分'],2017-10,福岡市中央区,33.5892447,130.3837965
https://db.self-in.com/mansion/756690.html,グランドメゾン大濠公園２０１７,福岡県福岡市中央区荒戸1丁目6番3号,['大濠公園駅より 徒歩4分'],2017-9,福岡市中央区,33.5917917,130.3778074
https://db.self-in.com/mansion/748522.html,グランドメゾン薬院レジデンス,福岡県福岡市中央区薬院2丁目17番24号,['薬院大通駅より 徒歩5分'],2017-7,福岡市中央区,33.5831676,130.3935707
https://db.self-in.com/mansion/1397404.html,サヴォイコートオブアームズ,福岡県福岡市中央区清川2丁目5番1号,"['渡辺通駅より 徒歩9分', '高砂バス停より 徒歩4分']",2017-6,福岡市中央区,33.5803729,130.4107722
https://db.self-in.com/mansion/1388497.html,パークホームズ大濠二丁目,福岡県福岡市中央区大濠2丁目13番38号,['唐人町駅より 徒歩5分'],2017-6,福岡市中央区,33.5878408,130.3711113
https://db.self-in.com/mansion/1561805.html,アクタス天神スクエア,福岡県福岡市中央区春吉1丁目,"['渡辺通駅より 徒歩4分', '薬院駅より 徒歩10分', '天神南駅より 徒歩14分']",2017-5,福岡市中央区,33.5842675,130.4076915
https://db.self-in.com/mansion/771191.html,グランドパレス浄水通り,福岡県福岡市中央区薬院4丁目15番10号,"['薬院大通駅より 徒歩6分', '九電体育館バス停より 徒歩2分']",2017-2,福岡市中央区,33.5776939,130.3947646
https://db.self-in.com/mansion/721833.html,MJR六本松,福岡県福岡市中央区六本松4丁目2番,['六本松駅より 徒歩2分'],2017-1,福岡市中央区,33.5778784,130.3785545
https://db.self-in.com/mansion/752623.html,グランドメゾン　ザ・大濠,福岡県福岡市中央区大濠1丁目9番25号,['唐人町駅より 徒歩10分'],2017-1,福岡市中央区,33.5847642,130.3736863
https://db.self-in.com/mansion/749251.html,レジア赤坂テラス,福岡県福岡市中央区長浜2丁目17番,"['赤坂駅より 徒歩6分', '西鉄バス「長浜2丁目」バス停より 徒歩1分']",2016-12,福岡市中央区,33.5924319,130.3876203
https://db.self-in.com/mansion/748276.html,グランドメゾン平尾プレイス,福岡県福岡市中央区平尾4丁目2番6号,['西鉄平尾駅より 徒歩6分'],2016-10,福岡市中央区,33.5726878,130.4015593
https://db.self-in.com/mansion/1391373.html,グランフォーレプライム六本松,福岡県福岡市中央区六本松4丁目9番23号,['六本松駅より 徒歩4分'],2016-9,福岡市中央区,33.5760773,130.375931
https://db.self-in.com/mansion/746922.html,ライオンズ笹丘サーパスレジデンス,福岡県福岡市中央区笹丘1丁目29番24号,"['西鉄バス「田島」バス停より 徒歩1分', '六本松駅より 徒歩18分', '別府駅より 徒歩17分']",2016-9,福岡市中央区,33.5665427,130.3764353
https://db.self-in.com/mansion/753205.html,グランドメゾン赤坂LUXE,福岡県福岡市中央区赤坂2丁目2番31号,['赤坂駅より 徒歩8分'],2016-8,福岡市中央区,33.58542860000001,130.3876004
https://db.self-in.com/mansion/1435827.html,グランパーク平尾,福岡県福岡市中央区平尾4丁目5番19号,"['西鉄平尾駅より 徒歩8分', '薬院大通駅より 徒歩16分']",2016-5,福岡市中央区,33.5718209,130.4006475
https://db.self-in.com/mansion/747614.html,パークホームズ薬院二丁目,福岡県福岡市中央区薬院2丁目11番28号,"['薬院大通駅より 徒歩8分', '赤坂駅より 徒歩10分']",2016-4,福岡市中央区,33.5818461,130.3932361
https://db.self-in.com/mansion/765548.html,フェリスト赤坂,福岡県福岡市中央区赤坂3丁目8番,"['桜坂駅より 徒歩11分', '赤坂駅より 徒歩12分', '西鉄バス「赤坂二丁目」バス停より 徒歩3分']",2016-3,福岡市中央区,33.5836695,130.3867639
https://db.self-in.com/mansion/774035.html,サヴォイグランデウォーターサイド　,福岡県福岡市中央区長浜2丁目2番26号,"['赤坂駅より 徒歩7分', '長浜二丁目バス停より 徒歩2分']",2016-3,福岡市中央区,33.593737,130.3894992
https://db.self-in.com/mansion/709969.html,ネクサス薬院二丁目,福岡県福岡市中央区薬院2丁目5番15号,['薬院大通駅より 徒歩3分'],2016-2,福岡市中央区,33.5801855,130.3946699
https://db.self-in.com/mansion/1435742.html,ベルコリーヌ平尾,福岡県福岡市中央区平尾4丁目18番35号,"['西鉄平尾駅より 徒歩11分', '薬院大通駅より 徒歩12分']",2016-2,福岡市中央区,33.5736551,130.3981016
https://db.self-in.com/mansion/708996.html,ザ・パークハウス平尾レジデンス,福岡県福岡市中央区平尾3丁目26番13号,['薬院大通駅より 徒歩12分'],2016-1,福岡市中央区,33.5739769,130.398372
https://db.self-in.com/mansion/710029.html,アルファスタイル平尾４丁目,福岡県福岡市中央区平尾4丁目18番37号,['西鉄バス「山荘通」バス停より 徒歩5分'],2016-1,福岡市中央区,33.5736436,130.3980948
https://db.self-in.com/mansion/747669.html,モントーレ輝国グレースコート,福岡県福岡市中央区輝国2丁目5番22号,"['笹丘二丁目バス停より 徒歩2分', '西鉄平尾駅より バス15分']",2016-1,福岡市中央区,33.5680898,130.3816986
https://db.self-in.com/mansion/708466.html,デュレジア平尾,福岡県福岡市中央区那の川2丁目7番1号,['西鉄平尾駅より 徒歩4分'],2015-12,福岡市中央区,33.5745855,130.4084622
https://db.self-in.com/mansion/1629848.html,ネストピア六本松,福岡県福岡市中央区六本松3丁目7番1号,['六本松駅より 徒歩6分'],2015-12,福岡市中央区,33.5779308,130.3818771
https://db.self-in.com/mansion/1390889.html,ウィンステージ天神南,福岡県福岡市中央区清川2丁目4番19号,['渡辺通駅より 徒歩11分'],2015-8,福岡市中央区,33.5789052,130.4117399
https://db.self-in.com/mansion/1337699.html,グランフォーレプライム大手門,福岡県福岡市中央区大手門2丁目8番17号,"['赤坂駅より 徒歩11分', '大濠公園駅より 徒歩13分', '天神駅より 徒歩20分']",2015-8,福岡市中央区,33.5917276,130.3857283
https://db.self-in.com/mansion/708204.html,サンメゾン大濠公園エルド,福岡県福岡市中央区草香江1丁目8番1号,"['西鉄バス「大濠」バス停バス停より 徒歩1分', '六本松駅より 徒歩7分']",2015-8,福岡市中央区,33.5816088,130.3740365
https://db.self-in.com/mansion/707919.html,グランドメゾン大濠公園２０１５,福岡県福岡市中央区今川1丁目13番8号,['唐人町駅より 徒歩3分'],2015-7,福岡市中央区,33.5881971,130.3700723
https://db.self-in.com/mansion/977368.html,アソシアグロッツォ薬院サウスガーデン　,福岡県福岡市中央区高砂2丁目11番9号,"['西鉄平尾駅より 徒歩7分', '渡辺通駅より 徒歩15分']",2015-7,福岡市中央区,33.5757691,130.410598
https://db.self-in.com/mansion/747670.html,アーガス・レーヴ薬院白金グラン,福岡県福岡市中央区白金2丁目5番2号,['薬院駅より 徒歩11分'],2015-6,福岡市中央区,33.5771255,130.4078729
https://db.self-in.com/mansion/708281.html,ネクサス薬院,福岡県福岡市中央区薬院1丁目12番10号,"['薬院大通駅より 徒歩4分', '薬院駅より 徒歩5分', '西鉄バス「薬院大通り」バス停より 徒歩2分']",2015-6,福岡市中央区,33.5821902,130.3975882
https://db.self-in.com/mansion/1390687.html,ファーネスト平尾駅前レジスタ,福岡県福岡市中央区大宮2丁目5番12号,['西鉄平尾駅より 徒歩4分'],2015-4,福岡市中央区,33.5750745,130.4062084
https://db.self-in.com/mansion/1329717.html,グランドメゾン浄水ガーデンシティサウスフォレスト,福岡県福岡市中央区薬院4丁目14番50号,"['薬院大通駅より 徒歩7分', '薬院駅より 徒歩9分', '西鉄平尾駅より 徒歩16分']",2015-3,福岡市中央区,33.5761109,130.3955513
https://db.self-in.com/mansion/977215.html,エンクレスト天神モード,福岡県福岡市中央区春吉2丁目10番11号,"['西鉄福岡（天神）駅より 徒歩7分', '天神駅より 徒歩10分']",2015-3,福岡市中央区,33.5871099,130.406278
https://db.self-in.com/mansion/707956.html,ライオンズ大濠公園グランゲイト,福岡県福岡市中央区大手門2丁目4番,"['大濠公園駅より 徒歩7分', '赤坂駅より 徒歩9分']",2015-3,福岡市中央区,33.5910861,130.3839558
https://db.self-in.com/mansion/1328014.html,グランドメゾン浄水ガーデンシティ,福岡県福岡市中央区薬院4丁目14番50号,['薬院駅より 徒歩12分'],2015-3,福岡市中央区,33.5761109,130.3955513
https://db.self-in.com/mansion/776630.html,ザ・パークハウス大濠公園,福岡県福岡市中央区荒戸1丁目8番2号,"['大濠公園駅より 徒歩5分', '荒戸2丁目バス停より 徒歩3分']",2015-3,福岡市中央区,33.5927409,130.3781189
https://db.self-in.com/mansion/775286.html,エンクレスト天神MODE,福岡県福岡市中央区春吉2丁目10番11号,"['渡辺通駅より 徒歩5分', '天神南駅より 徒歩5分']",2015-2,福岡市中央区,33.5871099,130.406278
https://db.self-in.com/mansion/708174.html,アクタス大濠パークビュー,福岡県福岡市中央区荒戸1丁目9番,"['西鉄バス「港二丁目」バス停バス停より 徒歩2分', '大濠公園駅より 徒歩4分']",2014-12,福岡市中央区,33.5927918,130.3788569
https://db.self-in.com/mansion/971777.html,アソシアグロッツォ薬院サウスフィールド,福岡県福岡市中央区高砂2丁目11番19号,"['西鉄平尾駅より 徒歩9分', '薬院駅より 徒歩15分', '渡辺通駅より 徒歩15分']",2014-11,福岡市中央区,33.5756249,130.4096433
https://db.self-in.com/mansion/707968.html,プレミスト平尾１丁目,福岡県福岡市中央区平尾1丁目3番38号,"['薬院駅より 徒歩3分', '天神駅より 徒歩11分']",2014-10,福岡市中央区,33.5798216,130.4014797
https://db.self-in.com/mansion/708293.html,ウェリス平尾山荘,福岡県福岡市中央区平尾5丁目6番12号,"['西鉄「山荘通」バス停より 徒歩4分', '西鉄平尾駅より 徒歩10分']",2014-7,福岡市中央区,33.5708549,130.3983887
https://db.self-in.com/mansion/1311886.html,エンクレスト天神シティ,福岡県福岡市中央区西中洲12番12号,"['西鉄福岡（天神）駅より 徒歩8分', '天神駅より 徒歩8分']",2014-6,福岡市中央区,33.5904883,130.4040972
https://db.self-in.com/mansion/708275.html,プレスタイル大濠公園,福岡県福岡市中央区大手門1丁目5番11号,"['西鉄バス「大手門」バス停バス停より 徒歩3分', '大濠公園駅より 徒歩9分', '赤坂駅より 徒歩10分']",2014-6,福岡市中央区,33.5892638,130.3838242
https://db.self-in.com/mansion/763395.html,グランフォーレ平尾ステーションプラザ２,福岡県福岡市中央区大宮2丁目5番19号,"['西鉄平尾駅より 徒歩2分', '薬院駅より 徒歩12分', '薬院大通駅より 徒歩15分']",2014-3,福岡市中央区,33.5746616,130.4055256
https://db.self-in.com/mansion/1318097.html,グランフォーレ平尾ステーションプラザ,福岡県福岡市中央区大宮2丁目5番20号,"['西鉄平尾駅より 徒歩2分', '薬院駅より 徒歩13分', '渡辺通駅より 徒歩17分']",2014-3,福岡市中央区,33.5747463,130.4054056
https://db.self-in.com/mansion/968463.html,グランフォーレ平尾ステーションプラザ１,福岡県福岡市中央区大宮2丁目5番20号,"['西鉄平尾駅より 徒歩3分', '薬院駅より 徒歩10分', '薬院駅より 徒歩10分']",2014-2,福岡市中央区,33.5747463,130.4054056
https://db.self-in.com/mansion/1380914.html,エンクレスト薬院NOBLE,福岡県福岡市中央区薬院3丁目12番16号,"['薬院駅より 徒歩5分', '薬院大通駅より 徒歩6分']",2014-2,福岡市中央区,33.5798063,130.3988116
https://db.self-in.com/mansion/779593.html,エンクレスト天神AVANT,福岡県福岡市中央区渡辺通4丁目3番23号,"['薬院駅より 徒歩2分', '渡辺通駅より 徒歩5分']",2014-1,福岡市中央区,33.5839895,130.4019927
https://db.self-in.com/mansion/769752.html,モントーレセントラルベイコート,福岡県福岡市中央区長浜3丁目16番2号,['大濠公園駅より 徒歩11分'],2014-1,福岡市中央区,33.5944709,130.3847234
https://db.self-in.com/mansion/967115.html,グランフォーレプライム大濠南,福岡県福岡市中央区草香江2丁目1番34号,"['六本松駅より 徒歩3分', '別府駅より 徒歩12分']",2013-12,福岡市中央区,33.5779389,130.3754731
https://db.self-in.com/mansion/784767.html,ベイベリー西公園,福岡県福岡市中央区港2丁目1番30号,"['大濠公園駅より 徒歩9分', '赤坂駅より 徒歩15分']",2013-10,福岡市中央区,33.5923782,130.3828082
https://db.self-in.com/mansion/1441941.html,アクセス六本松南サージュ,福岡県福岡市中央区梅光園1丁目2番18号,"['六本松駅より 徒歩5分', '別府駅より 徒歩9分']",2013-10,福岡市中央区,33.5745646,130.3765137
https://db.self-in.com/mansion/976595.html,サーパス赤坂マスターズビュー,福岡県福岡市中央区六本松3丁目437番1号,['六本松駅より 徒歩8分'],2013-10,福岡市中央区,33.5790311,130.3822031
https://db.self-in.com/mansion/763376.html,アンピール輝国,福岡県福岡市中央区輝国2丁目8番11号,['六本松駅より 徒歩13分'],2013-10,福岡市中央区,33.5692907,130.3813677
https://db.self-in.com/mansion/710223.html,ＭＪＲ赤坂けやき通り,福岡県福岡市中央区赤坂2丁目1番15号,['赤坂駅より 徒歩8分'],2013-9,福岡市中央区,33.584319,130.388625
https://db.self-in.com/mansion/599244.html,ウェリス大濠公園Ｚステージ,福岡県福岡市中央区黒門6番14号,['唐人町駅より 徒歩2分'],2013-9,福岡市中央区,33.589554,130.3710485
https://db.self-in.com/mansion/1398446.html,エンクレスト天神FOCUS,福岡県福岡市中央区春吉2丁目9番16号,"['天神駅より 徒歩11分', '西鉄バス「春吉」バス停より 徒歩4分', '西鉄福岡（天神）駅より 徒歩9分']",2013-7,福岡市中央区,33.5876028,130.406775
https://db.self-in.com/mansion/598527.html,グランドメゾン平尾テラス,福岡県福岡市中央区平尾2丁目8番9号,['西鉄平尾駅より 徒歩3分'],2013-7,福岡市中央区,33.5741814,130.4043127
https://db.self-in.com/mansion/716819.html,グランドメゾン薬院,福岡県福岡市中央区薬院2丁目2番17号,['薬院大通駅より 徒歩3分'],2013-6,福岡市中央区,33.5816957,130.396701
https://db.self-in.com/mansion/762959.html,エンクレスト舞鶴２,福岡県福岡市中央区舞鶴1丁目6番20号,"['天神駅より 徒歩7分', '赤坂駅より 徒歩8分', '西鉄福岡（天神）駅より 徒歩11分', '西鉄「長浜1丁目」バス停より 徒歩1分']",2013-6,福岡市中央区,33.5942015,130.3935014
https://db.self-in.com/mansion/716986.html,グランフォーレ平尾レジデンス,福岡県福岡市中央区平尾3丁目7番28号,['西鉄平尾駅より 徒歩7分'],2013-6,福岡市中央区,33.5758589,130.4014562
https://db.self-in.com/mansion/1441943.html,グランドメゾン赤坂１丁目,福岡県福岡市中央区赤坂1丁目2番15号,['赤坂駅より 徒歩7分'],2013-5,福岡市中央区,33.5854697,130.3899703
https://db.self-in.com/mansion/720055.html,グランドメゾン大濠パーク,福岡県福岡市中央区黒門3番7号,['唐人町駅より 徒歩5分'],2013-5,福岡市中央区,33.5886276,130.3733194
https://db.self-in.com/mansion/763374.html,アソシアグロッツォ天神サウス,福岡県福岡市中央区高砂1丁目19番15号,['薬院駅より 徒歩6分'],2013-5,福岡市中央区,33.5799399,130.4057329
https://db.self-in.com/mansion/751881.html,サヴォイテンジンスクワイヤー,福岡県福岡市中央区天神3丁目7番22号,"['天神駅より 徒歩6分', '西鉄福岡（天神）駅より 徒歩9分', '天神南駅より 徒歩13分']",2013-3,福岡市中央区,33.5937118,130.3954664
https://db.self-in.com/mansion/767512.html,ルキシア薬院,福岡県福岡市中央区白金1丁目3番16号,['薬院駅より 徒歩4分'],2013-3,福岡市中央区,33.5805939,130.4037747
https://db.self-in.com/mansion/598630.html,ウェリスサンリヤン薬院,福岡県福岡市中央区大宮1丁目5番3号,['薬院駅より 徒歩6分'],2013-3,福岡市中央区,33.5780894,130.4037495
https://db.self-in.com/mansion/969856.html,サンヒルズ薬院,福岡県福岡市中央区大宮1丁目1番8号,"['薬院駅より 徒歩3分', '薬院駅より 徒歩3分']",2013-3,福岡市中央区,33.5799446,130.4022251
https://db.self-in.com/mansion/978577.html,モントーレ西公園アヴァンティ,福岡県福岡市中央区荒戸2丁目5番36号,['大濠公園駅より 徒歩9分'],2013-3,福岡市中央区,33.5941176,130.3774188
https://db.self-in.com/mansion/768604.html,エンクレスト天神サイド,福岡県福岡市中央区西中洲2番12号,"['天神南駅より 徒歩4分', '天神駅より 徒歩5分', '中洲川端駅より 徒歩6分', '西鉄福岡（天神）駅より 徒歩6分', '春吉バス停より 徒歩2分']",2013-2,福岡市中央区,33.590402,130.4048843
https://db.self-in.com/mansion/1442485.html,ウインステージ平尾,福岡県福岡市中央区平尾4丁目4番22号,"['西鉄平尾駅より 徒歩7分', '薬院大通駅より 徒歩15分']",2013-2,福岡市中央区,33.5722484,130.4015593
https://db.self-in.com/mansion/1398453.html,エンクレスト天神MARK,福岡県福岡市中央区春吉1丁目6番10号,"['渡辺通駅より 徒歩4分', '西鉄バス「渡辺通1丁目サンセルコ前」バス停より 徒歩1分', '西鉄バス「渡辺通1丁目電気ビル前」バス停より 徒歩4分']",2013-2,福岡市中央区,33.5827405,130.4077114
https://db.self-in.com/mansion/1633039.html,グランフォーレ大橋駅前レジデンス,福岡県福岡市南区大橋1丁目10番9号,['大橋駅より 徒歩2分'],2022-12,福岡市南区,33.5576109,130.4282334
https://db.self-in.com/mansion/1426712.html,アルテマインド塩原,福岡県福岡市南区塩原1丁目,['竹下駅より 徒歩4分'],2022-11,福岡市南区,33.5658985,130.4306216
https://db.self-in.com/mansion/1631336.html,マークネクスト高宮,福岡県福岡市南区野間1丁目91番,['高宮駅より 徒歩5分'],2022-11,福岡市南区,33.5631967,130.4166098
https://db.self-in.com/mansion/1421024.html,アルバガーデン グランビュー大橋南,福岡県福岡市南区的場2丁目,['西鉄「的場二丁目」バス停より 徒歩2分'],2022-10,福岡市南区,33.5414693,130.4331688
https://db.self-in.com/mansion/1411932.html,オープンレジデンシア平尾市崎,福岡県福岡市南区市崎1丁目213番1,['西鉄平尾駅より 徒歩5分'],2022-8,福岡市南区,33.5705372,130.4038689
https://db.self-in.com/mansion/1445593.html,アクタス大橋グランネクスト,福岡県福岡市南区大橋3丁目3番13号,['大橋駅より 徒歩8分'],2022-7,福岡市南区,33.5543693,130.4287509
https://db.self-in.com/mansion/1410146.html,オーヴィジョン平尾,福岡県福岡市南区平和2丁目1番,"['西鉄平尾駅より 徒歩9分', '西鉄「山荘通」バス停より 徒歩4分']",2022-5,福岡市南区,33.5707602,130.4001258
https://db.self-in.com/mansion/1405412.html,グランドオーク大橋,福岡県福岡市南区大橋3丁目308番,"['大橋駅より 徒歩11分', '「三宅本町」バス停より 徒歩2分']",2022-1,福岡市南区,33.5538485,130.4299847
https://db.self-in.com/mansion/1423364.html,オープンレジデンシア高宮,福岡県福岡市南区高宮2丁目,"['高宮駅より 徒歩6分', '西鉄平尾駅より 徒歩9分']",2021-6,福岡市南区,33.5689562,130.4086471
https://db.self-in.com/mansion/1423370.html,オープンレジデンシア高宮アベニュー,福岡県福岡市南区高宮2丁目3番10号,"['高宮駅より 徒歩6分', '西鉄平尾駅より 徒歩9分']",2021-6,福岡市南区,33.5698379,130.4103193
https://db.self-in.com/mansion/1395483.html,オープンレジデンシア高宮テラス,福岡県福岡市南区高宮2丁目,"['高宮駅より 徒歩6分', '西鉄平尾駅より 徒歩9分']",2021-6,福岡市南区,33.5689562,130.4086471
https://db.self-in.com/mansion/1423333.html,オープンレジデンシア高宮ヒルズ,福岡県福岡市南区高宮2丁目19番9号,"['高宮駅より 徒歩11分', '西鉄平尾駅より 徒歩12分']",2021-5,福岡市南区,33.567353,130.4072037
https://db.self-in.com/mansion/1423168.html,DOOP多賀の杜,福岡県福岡市南区多賀2丁目5番12号,['西鉄バス「野間4丁目」バス停より 徒歩3分'],2021-2,福岡市南区,33.5589083,130.411255
